feature,importance,share
pickup_baseline_remaining,0.8013604370608192,0.8013604370608193
city_share_of_market,0.05934594934484904,0.05934594934484905
observed_total,0.02182218198211944,0.021822181982119444
pickup_7d,0.019904051740207956,0.01990405174020796
city_code,0.019837209314201975,0.01983720931420198
pickup_velocity_7d,0.016782254979687976,0.01678225497968798
jalali_month,0.010589311874654929,0.01058931187465493
pickup_3d,0.00982403917083967,0.009824039170839672
pickup_14d,0.009373663738079206,0.009373663738079208
expected_completion_fraction,0.0070544320983371295,0.00705443209833713
active_search_days,0.004583747142512579,0.00458374714251258
jalali_day,0.004222322537267765,0.004222322537267766
days_to_checkin,0.003805272025575313,0.0038052720255753133
is_weekend,0.0026141511636208004,0.002614151163620801
province_observed_total,0.0024136380464300526,0.002413638046430053
checkin_weekday,0.002181280921670449,0.0021812809216704494
pickup_1d,0.0013995653110471708,0.001399565311047171
pickup_acceleration_7d,0.0008494141185805365,0.0008494141185805366
pickup_3d_over_7d,0.0006506398858216448,0.0006506398858216449
province_code,0.0005943714725269776,0.0005943714725269777
pickup_surprise,0.00043515432890732573,0.0004351543289073258
days_since_last_search,0.0003569117422428996,0.00035691174224289964
