feature,importance,share
city_code,0.4772205047904499,0.4772205047904499
pickup_baseline_remaining,0.18610840961784697,0.18610840961784697
cluster_min_member_volume,0.16020067807771113,0.16020067807771113
observed_total,0.04034053756999943,0.04034053756999943
city_share_of_market,0.020802022848348648,0.020802022848348648
days_since_last_search,0.020752684733726583,0.020752684733726583
jalali_month,0.020505453626858242,0.020505453626858242
jalali_day,0.010960339924835593,0.010960339924835593
active_search_days,0.009788451240727062,0.009788451240727062
province_observed_total,0.008710297849521062,0.008710297849521062
checkin_weekday,0.0066810314502846226,0.0066810314502846226
cluster_max_member_share,0.006131683740551727,0.006131683740551727
days_to_checkin,0.006036375126896698,0.006036375126896698
expected_completion_fraction,0.00568358083993618,0.00568358083993618
pickup_14d,0.003554632671882742,0.003554632671882742
n_cities_in_cluster,0.003112185109682532,0.003112185109682532
is_weekend,0.002965881003568889,0.002965881003568889
province_code,0.002161548784571181,0.002161548784571181
pickup_3d,0.0019591482024912195,0.0019591482024912195
pickup_1d,0.0014816852140274062,0.0014816852140274062
pickup_acceleration_7d,0.0013187161336236245,0.0013187161336236245
pickup_surprise,0.0012027750397401345,0.0012027750397401345
pickup_7d,0.0010565168940197284,0.0010565168940197284
pickup_3d_over_7d,0.0008238453349953863,0.0008238453349953863
pickup_velocity_7d,0.00044101417370329815,0.00044101417370329815
