feature,importance,share
city_code,0.4428753337278724,0.4428753337278723
observed_total,0.18015008688232503,0.180150086882325
pickup_baseline_remaining,0.1535792492914185,0.15357924929141847
days_since_last_search,0.1285209615534808,0.12852096155348078
active_search_days,0.028881306073396507,0.0288813060733965
expected_completion_fraction,0.011697503673721469,0.011697503673721467
jalali_month,0.01119933237655901,0.011199332376559009
city_share_of_market,0.010438894774941889,0.010438894774941887
province_code,0.009313319444130823,0.009313319444130821
province_observed_total,0.007256022739377517,0.007256022739377515
days_to_checkin,0.005742668236882928,0.005742668236882927
jalali_day,0.0036456629819014556,0.0036456629819014547
checkin_weekday,0.002517573797115431,0.0025175737971154305
pickup_surprise,0.0015625771270944778,0.0015625771270944774
is_weekend,0.001215777366844625,0.0012157773668446247
pickup_14d,0.0003364674257373072,0.00033646742573730713
pickup_1d,0.00032527073072875296,0.0003252707307287529
pickup_3d,0.0002841787574949382,0.00028417875749493814
pickup_acceleration_7d,0.00020867049522476408,0.00020867049522476402
pickup_7d,0.00012307493111518082,0.0001230749311151808
pickup_3d_over_7d,0.00010030225614571758,0.00010030225614571755
pickup_velocity_7d,2.5765356490459366e-05,2.576535649045936e-05
