feature,importance,share
city_code,0.4011774602588166,0.4011774602588166
cluster_min_member_volume,0.21289472324079867,0.21289472324079867
pickup_baseline_remaining,0.2027178661637093,0.2027178661637093
observed_total,0.03732886360592274,0.03732886360592274
jalali_month,0.031899313487866024,0.031899313487866024
city_share_of_market,0.019240841464057377,0.019240841464057377
province_observed_total,0.012341574769289862,0.012341574769289862
jalali_day,0.010813387006582654,0.010813387006582654
days_since_last_search,0.00997619902521602,0.00997619902521602
days_to_checkin,0.007852880110002621,0.007852880110002621
n_cities_in_cluster,0.007606158056707896,0.007606158056707896
checkin_weekday,0.007351714952384052,0.007351714952384052
active_search_days,0.006888102836314413,0.006888102836314413
expected_completion_fraction,0.006356337710856252,0.006356337710856252
province_code,0.005023985159866933,0.005023985159866933
cluster_max_member_share,0.004652373252047547,0.004652373252047547
pickup_14d,0.004188736951237754,0.004188736951237754
is_weekend,0.0032776989980039155,0.0032776989980039155
pickup_3d,0.002020151466946408,0.002020151466946408
pickup_1d,0.0019087449762056827,0.0019087449762056827
pickup_acceleration_7d,0.0012612632241794056,0.0012612632241794056
pickup_surprise,0.0011187173275248143,0.0011187173275248143
pickup_7d,0.001111142350035013,0.001111142350035013
pickup_3d_over_7d,0.0007322381335438098,0.0007322381335438098
pickup_velocity_7d,0.0002595254718841579,0.0002595254718841579
