feature,importance,share
city_code,0.4914072283866092,0.4914072283866093
pickup_baseline_remaining,0.19948502431438153,0.19948502431438156
cluster_min_member_volume,0.071721361526754,0.07172136152675401
observed_total,0.04642888368518841,0.04642888368518842
jalali_month,0.032313610814085396,0.0323136108140854
days_since_last_search,0.030021706611920877,0.03002170661192088
city_share_of_market,0.018522740701598407,0.01852274070159841
active_search_days,0.014248137620350404,0.014248137620350406
province_observed_total,0.012803041216858418,0.01280304121685842
jalali_day,0.012532629855715356,0.012532629855715358
pickup_surprise,0.011065254528480112,0.011065254528480114
province_code,0.009242043779995004,0.009242043779995006
checkin_weekday,0.007785750499208157,0.007785750499208158
days_to_checkin,0.007650444966584893,0.007650444966584894
expected_completion_fraction,0.007514883965753567,0.007514883965753568
cluster_max_member_share,0.007487663462699212,0.007487663462699213
n_cities_in_cluster,0.005199374711802067,0.0051993747118020675
pickup_14d,0.004177728512571299,0.0041777285125713
is_weekend,0.0032540334630456027,0.003254033463045603
pickup_3d,0.0021227280361997888,0.002122728036199789
pickup_1d,0.0013270012369557278,0.001327001236955728
pickup_acceleration_7d,0.001268190205707685,0.0012681902057076852
pickup_7d,0.0012527757993878183,0.0012527757993878186
pickup_3d_over_7d,0.0007240767429769971,0.0007240767429769972
pickup_velocity_7d,0.00044368535516999783,0.0004436853551699979
